prov,head_popgrp,hsg_maind,hsg_rm_tot,hsg_rent,onemed_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,metro_code,
7,4,5,6,7,2,0,0,0,15,
7,1,1,1,88,0,1,0,0,15,
7,1,3,6,4,1,0,0,0,15,
7,1,1,10,4,1,0,0,0,15,
7,1,1,3,4,1,0,0,0,15,
7,1,1,2,6,0,0,2997,0,15,
7,4,1,7,6,7,1,60000,0,15,
7,4,1,9,6,4,0,49000,0,15,
7,4,1,8,6,3,0,103000,0,15,
7,4,1,9,5,2,3,50000,1,15,
7,1,1,9,6,3,0,55000,0,15,
7,4,1,10,6,4,3,70000,0,15,
7,4,3,6,5,1,1,15000,1,15,
7,4,1,10,7,4,0,55000,0,15,
7,4,1,9,6,0,0,140000,0,15,
7,4,1,13,88,2,1,25000,0,15,
7,4,1,8,88,1,1,0,0,15,
7,1,1,7,88,3,0,3000,0,15,
7,4,1,7,88,0,1,21583,0,15,
7,1,3,5,4,2,0,41367,0,15,
7,1,3,5,5,4,0,21000,0,15,
7,1,3,5,4,0,0,35000,0,15,
7,1,3,4,4,2,0,9999999,0,15,
7,1,3,4,4,3,0,24500,0,15,
7,1,3,5,4,0,0,65870,0,15,
7,1,9,1,88,0,0,2000,0,15,
7,1,9,1,88,0,0,0,1,15,
7,1,1,7,5,0,1,24000,1,15,
7,1,1,7,88,0,2,0,2,15,
7,1,1,7,88,0,1,0,0,15,
7,1,1,6,4,2,0,53000,0,15,
7,1,1,6,88,0,1,8000,1,15,
7,1,1,6,88,0,1,29183,2,15,
7,1,1,6,88,0,1,0,0,15,
7,1,1,7,4,0,0,31400,0,15,
7,1,1,7,88,0,1,54000,0,15,
7,1,1,5,88,1,1,12000,2,15,
7,1,1,7,88,2,1,28000,0,15,
7,1,1,7,88,0,2,0,0,15,
7,1,1,7,88,0,1,0,1,15,
7,1,1,6,88,0,0,6000,0,15,
7,1,10,1,2,0,0,10000,0,15,
7,1,10,1,2,0,0,5000,0,15,
7,1,10,1,3,0,0,7000,0,15,
7,1,10,1,2,0,0,4500,0,15,
7,1,10,1,88,0,0,0,0,15,
7,1,1,5,88,0,1,18000,0,15,
7,1,1,5,88,0,1,0,1,15,
7,1,1,6,88,0,0,0,2,15,
7,1,1,4,88,0,0,5000,1,15,
7,1,10,1,3,0,0,3000,0,15,
7,4,5,8,6,1,0,12000,0,15,
7,4,1,9,7,2,1,40000,0,15,
7,4,1,6,8,4,0,130000,0,15,
7,4,1,7,88,1,0,77319,0,15,
7,4,1,12,88,6,2,49000,0,15,
7,4,1,10,7,4,0,25,0,15,
7,4,1,10,88,5,0,60000,0,15,
7,4,1,8,7,3,0,50000,0,15,
7,4,1,10,7,4,0,85000,0,15,
7,4,5,9,6,2,0,125000,0,15,
7,4,1,8,88,1,3,198333,1,15,
7,4,1,9,6,3,0,71000,0,15,
7,4,1,7,88,0,1,0,1,15,
7,1,1,8,88,4,0,55000,0,15,
7,4,1,7,6,5,0,0,0,15,
7,4,1,8,88,0,1,9999999,0,15,
7,4,1,2,88,2,2,2000,0,15,
7,2,1,8,7,2,1,99000,1,15,
7,4,5,7,9,4,0,41000,0,15,
7,4,1,9,88,2,2,0,0,15,
7,1,5,7,9,4,0,23000,1,15,
7,1,10,1,3,1,0,19000,0,15,
7,1,10,1,2,1,0,11000,0,15,
7,1,1,1,6,1,0,15000,0,15,
7,1,10,1,2,1,0,10000,0,15,
7,1,10,1,2,1,0,33000,0,15,
7,1,10,1,3,1,0,21583,0,15,
7,2,1,9,7,3,0,46000,0,15,
7,2,3,5,88,0,0,4500,3,15,
7,2,3,4,88,0,1,0,1,15,
7,1,3,4,2,0,2,7500,4,15,
7,2,3,6,2,2,0,52700,0,15,
7,2,3,4,1,0,0,1700,0,15,
7,2,3,5,88,0,1,8000,2,15,
7,2,1,4,1,2,0,19852,1,15,
7,2,3,4,2,0,1,0,4,15,
7,1,1,3,4,0,0,0,0,15,
7,1,3,3,4,0,0,0,0,15,
7,1,1,3,88,0,0,0,0,15,
7,1,3,3,4,0,0,0,0,15,
7,1,3,3,4,0,0,0,0,15,
7,1,7,3,88,1,0,0,0,15,
7,1,3,4,88,0,0,4000,0,15,
7,1,1,12,8,1,0,43166,0,15,
7,1,1,11,88,4,0,88574,0,15,
7,1,1,20,88,5,0,77714,1,15,
7,1,10,1,88,0,0,3000,0,15,
7,1,1,15,8,2,0,155000,0,15,
7,1,1,4,88,0,1,0,1,15,
7,1,1,1,88,0,0,0,1,15,
7,1,10,1,2,0,0,2498,0,15,
7,1,1,1,3,0,0,0,0,15,
7,1,1,5,88,0,0,18000,0,15,
7,1,1,5,88,0,1,38000,2,15,
7,1,1,4,88,0,0,5500,0,15,
7,1,3,99,4,2,0,66854,0,15,
7,1,10,1,2,0,0,6000,0,15,
7,1,10,1,1,0,0,4000,0,15,
7,1,10,1,2,0,0,5500,0,15,
7,2,1,6,88,0,0,17000,0,15,
7,1,7,1,3,0,0,3929,0,15,
7,1,1,4,88,0,0,0,0,15,
7,1,1,4,88,3,0,2500,2,15,
7,1,1,4,88,0,0,19000,0,15,
7,1,1,4,88,0,0,0,0,15,
7,1,1,4,88,0,0,4000,1,15,
7,1,1,9,88,0,0,0,1,15,
7,1,7,1,3,0,0,0,0,15,
7,1,1,7,88,0,1,0,2,15,
7,1,7,1,2,0,0,1249,0,15,
7,1,7,1,3,0,0,5000,0,15,
7,1,7,1,88,0,0,0,1,15,
7,1,1,5,88,2,0,32000,0,15,
7,1,1,4,88,0,1,0,1,15,
7,1,1,6,88,0,0,0,0,15,
7,1,10,1,1,0,0,3000,0,15,
7,1,1,8,88,0,1,16000,1,15,
7,1,1,7,88,0,1,35400,1,15,
7,1,10,1,2,0,0,6000,0,15,
7,1,1,7,88,0,0,360,1,15,
7,1,8,1,88,0,1,0,1,15,
7,1,10,1,3,0,0,5257,0,15,
7,1,10,1,3,0,0,6000,0,15,
7,1,1,1,2,0,0,113,0,15,
7,1,1,2,3,0,0,2997,3,15,
7,1,8,3,88,0,0,9186,1,15,
7,1,9,2,88,0,0,5257,0,15,
7,1,9,2,88,0,0,0,1,15,
7,1,9,2,88,0,1,0,0,15,
7,1,9,4,88,5,0,14000,0,15,
7,1,8,1,1,0,0,2200,2,15,
7,1,1,2,88,0,1,4000,0,15,
7,1,1,5,88,1,0,2008,0,15,
7,1,1,8,88,0,1,0,3,15,
7,1,10,1,2,0,0,0,0,15,
7,1,8,1,2,0,0,0,2,15,
7,1,1,5,88,0,0,7400,4,15,
7,1,1,2,88,0,0,2400,2,15,
7,1,9,2,88,0,0,800,3,15,
7,1,9,1,88,1,0,0,0,15,
7,1,9,5,88,4,0,21000,0,15,
7,1,9,3,1,0,0,0,0,15,
7,1,9,3,88,0,0,11500,3,15,
7,1,9,3,88,0,0,4000,5,15,
7,1,12,1,2,0,0,14000,0,15,
7,1,9,7,88,0,0,0,3,15,
7,1,1,6,88,0,0,13352,0,15,
7,1,1,8,88,0,0,9475,8,15,
7,1,1,8,88,0,0,13352,4,15,
7,1,1,4,88,0,0,36179,1,15,
7,1,1,6,88,0,0,0,1,15,
7,1,1,5,88,0,0,0,0,15,
7,1,9,1,88,0,0,4500,0,15,
7,1,8,1,1,0,0,2800,0,15,
7,1,9,3,88,0,0,0,1,15,
7,1,8,1,1,0,0,2000,0,15,
7,1,8,1,88,0,0,2500,1,15,
7,1,8,1,2,0,0,1500,0,15,
7,1,7,1,2,0,0,3000,0,15,
7,1,7,1,1,0,0,2100,4,15,
7,1,9,6,88,0,0,0,0,15,
7,1,9,3,88,0,1,0,1,15,
7,1,9,5,88,0,0,9200,0,15,
7,1,9,5,88,0,0,5500,1,15,
7,1,9,5,88,0,0,10500,0,15,
7,1,9,5,88,0,0,6000,4,15,
7,1,9,3,1,0,0,3800,0,15,
7,1,9,5,88,0,0,12000,2,15,
7,4,1,4,88,0,0,0,3,15,
7,4,1,7,4,0,0,26000,0,15,
7,1,1,9,88,0,0,0,5,15,
7,1,7,2,3,0,0,360,0,15,
7,1,1,10,88,2,0,43000,2,15,
7,1,1,6,88,1,1,15000,1,15,
7,1,1,7,88,0,1,2000,1,15,
7,1,1,6,88,0,0,21000,2,15,
7,1,1,7,88,0,1,3500,2,15,
7,1,6,3,88,0,0,3000,0,15,
7,1,12,1,88,0,0,13500,0,15,
7,1,6,3,1,0,0,16200,0,15,
7,1,5,3,88,0,0,1600,0,15,
7,1,12,1,88,0,0,2200,0,15,
7,1,12,1,88,0,0,0,0,15,
7,1,1,6,88,0,1,21583,0,15,
7,1,1,7,88,0,1,0,2,15,
7,1,1,4,88,0,0,0,0,15,
7,1,1,5,88,0,0,3929,0,15,
7,1,1,5,88,0,1,0,1,15,
7,1,1,5,88,0,0,0,1,15,
7,1,8,1,9,0,1,0,0,15,
7,1,1,4,88,4,0,52641,0,15,
7,1,7,1,3,0,0,0,0,15,
7,1,3,2,3,1,0,5500,0,15,
7,4,3,2,88,0,2,0,2,15,
7,1,1,6,88,1,1,6500,3,15,
7,1,1,6,88,0,1,0,2,15,
7,1,1,9,88,3,2,10000,0,15,
7,1,1,7,88,0,1,0,1,15,
7,1,1,8,88,0,2,27400,1,15,
7,1,1,9,88,0,1,0,1,15,
7,1,1,5,88,0,2,0,6,15,
7,4,3,5,6,0,1,14000,1,15,
7,1,3,5,6,0,0,0,0,15,
7,1,3,5,5,0,0,13352,0,15,
7,1,3,4,5,0,0,14000,1,15,
7,1,3,3,5,0,0,0,0,15,
7,1,3,4,6,0,0,0,0,15,
7,4,1,11,88,4,0,74000,0,15,
7,4,1,15,9,6,1,201000,0,15,
7,4,5,6,88,2,2,0,0,15,
7,1,1,14,7,2,0,55000,0,15,
7,4,7,3,4,0,0,11000,0,15,
7,1,1,4,88,0,0,0,0,15,
7,1,1,5,88,0,0,21583,0,15,
7,1,1,7,4,0,0,2000,1,15,
7,1,1,6,88,0,0,0,0,15,
7,1,1,13,88,2,1,0,0,15,
7,1,1,10,88,0,2,56458,3,15,
7,4,1,10,7,0,0,48423,0,15,
7,4,1,10,88,3,2,21583,2,15,
7,4,1,11,6,2,2,0,0,15,
7,1,10,2,88,0,0,2500,1,15,
7,1,10,3,88,0,0,2800,0,15,
7,1,10,2,88,0,0,0,1,15,
7,1,10,3,88,0,0,0,0,15,
7,1,3,5,88,0,0,600,3,15,
7,1,10,1,2,0,0,4800,0,15,
7,1,9,1,2,0,0,1000,0,15,
7,1,1,1,88,0,0,0,0,15,
7,1,1,8,88,0,2,0,2,15,
7,1,1,10,88,1,0,7200,0,15,
7,1,9,1,2,0,0,0,0,15,
7,1,1,7,88,0,2,8500,2,15,
7,1,1,2,88,0,1,0,0,15,
7,1,1,4,88,0,2,0,2,15,
7,1,1,6,88,3,0,0,0,15,
7,1,1,9,88,0,1,0,1,15,
7,1,1,9,88,0,2,6500,10,15,
7,1,1,6,88,0,0,0,1,15,
7,1,1,9,88,0,1,5200,1,15,
7,1,1,4,88,0,1,2900,2,15,
7,1,1,1,3,0,0,14000,0,15,
7,1,1,3,88,0,0,5257,3,15,
7,1,3,6,5,0,0,31583,0,15,
7,1,3,4,3,0,0,3000,0,15,
7,1,3,4,88,0,0,4500,1,15,
7,1,3,3,4,1,0,4500,0,15,
7,1,3,2,4,0,0,2900,0,15,
7,1,3,5,5,0,0,5000,0,15,
7,1,3,6,6,5,0,180000,0,15,
7,1,10,3,4,0,0,13352,1,15,
7,1,10,5,4,0,1,4500,0,15,
7,1,3,6,5,2,0,13352,0,15,
7,1,3,3,5,0,0,0,1,15,
7,1,3,3,4,0,0,2500,0,15,
7,1,3,6,3,4,0,15000,0,15,
7,1,3,6,6,3,0,40000,0,15,
7,1,3,5,2,3,0,43000,0,15,
7,1,3,7,5,0,0,17500,1,15,
7,1,3,4,4,0,0,8000,0,15,
7,1,3,4,4,0,0,15000,0,15,
7,1,10,2,5,0,0,0,0,15,
7,1,10,1,5,0,0,2800,0,15,
7,1,3,1,5,0,0,0,0,15,
7,1,3,1,5,0,0,9475,0,15,
7,1,1,4,3,0,0,0,0,15,
7,1,10,5,5,0,0,9475,0,15,
7,1,10,5,5,0,0,13352,0,15,
7,1,3,1,4,0,0,21583,0,15,
7,1,3,4,4,1,0,20000,0,15,
7,1,3,2,5,1,0,0,1,15,
7,1,3,4,6,1,0,79070,0,15,
7,1,3,2,4,1,0,4000,1,15,
7,1,3,3,4,1,0,37000,0,15,
7,1,3,4,4,1,0,6000,0,15,
7,1,3,1,3,1,0,0,0,15,
7,1,3,1,3,2,0,0,0,15,
7,1,3,1,3,2,0,0,0,15,
7,1,3,1,3,2,0,0,0,15,
7,1,3,1,3,0,0,0,0,15,
7,1,3,4,4,1,0,9475,0,15,
7,1,3,4,5,1,0,17600,0,15,
7,1,3,2,4,1,0,13352,0,15,
7,1,10,4,5,1,0,35000,0,15,
7,1,3,4,6,1,0,40000,0,15,
7,1,3,1,5,0,0,736,0,15,
7,3,3,5,6,4,0,44287,0,15,
7,4,3,3,5,1,0,44000,0,15,
7,4,3,3,5,1,1,0,0,15,
7,1,3,4,5,1,0,9475,0,15,
7,1,1,5,88,0,1,1600,2,15,
7,1,1,7,88,0,0,6000,2,15,
7,1,1,2,3,0,0,13352,0,15,
7,1,7,1,2,0,0,18000,0,15,
7,1,1,2,88,0,1,9475,1,15,
7,1,1,3,3,1,0,9475,0,15,
7,1,1,3,88,0,2,0,5,15,
7,1,1,4,88,0,0,3929,3,15,
7,1,1,3,3,1,0,9475,1,15,
7,1,7,2,3,1,0,13352,0,15,
7,1,1,3,88,0,0,0,0,15,
7,1,1,1,88,0,0,3929,0,15,
7,1,1,4,88,0,0,10887,3,15,
7,1,1,3,88,0,0,0,3,15,
7,1,10,2,4,4,0,9475,0,15,
7,4,1,6,88,2,0,450000,0,15,
7,1,9,1,88,0,0,2000,0,15,
7,1,9,1,88,0,0,1200,0,15,
7,1,9,3,88,0,0,2000,2,15,
7,1,9,2,88,0,0,2800,1,15,
7,1,9,1,2,0,0,0,0,15,
7,1,1,5,5,2,0,45000,0,15,
7,2,1,9,9,0,0,33000,0,15,
7,4,1,7,88,2,2,0,1,15,
7,1,3,4,5,1,0,16667,0,15,
7,1,1,7,6,0,0,43166,0,15,
7,1,1,5,5,2,0,38427,0,15,
7,1,1,7,6,5,0,43166,0,15,
7,1,1,7,7,0,0,170000,0,15,
7,1,1,8,7,3,0,91000,0,15,
7,1,1,6,6,4,0,24800,0,15,
7,1,1,10,7,3,0,18000,0,15,
7,4,1,1,3,0,0,8500,0,15,
7,4,1,9,88,4,0,1921583,0,15,
7,4,1,10,88,2,2,0,0,15,
7,1,1,4,88,0,0,6900,0,15,
7,1,9,1,88,0,0,6000,0,15,
7,1,9,2,88,0,0,1249,1,15,
7,1,9,1,88,0,0,2100,0,15,
7,1,9,5,88,2,0,8000,0,15,
7,1,9,2,88,0,0,4200,0,15,
7,1,9,2,88,0,0,5600,0,15,
7,1,9,2,88,0,0,5000,2,15,
7,1,9,2,88,0,0,0,4,15,
7,1,9,5,88,0,0,10800,0,15,
7,1,9,2,88,0,0,0,1,15,
7,1,8,3,88,0,0,1200,1,15,
7,1,1,4,88,0,0,0,2,15,
7,1,1,4,88,0,0,4042,1,15,
7,1,1,3,1,0,0,5800,0,15,
7,1,1,9,88,0,0,8000,2,15,
7,1,9,4,88,0,0,7200,1,15,
7,1,8,2,1,0,0,2000,0,15,
7,1,7,3,2,0,0,7000,0,15,
7,1,1,7,88,0,0,0,0,15,
7,2,1,6,88,0,0,0,0,15,
7,1,1,9,2,0,0,7500,0,15,
7,1,1,7,88,0,0,13475,0,15,
7,1,1,9,88,0,1,0,2,15,
7,1,1,1,2,0,0,0,0,15,
7,1,7,1,3,0,0,736,0,15,
7,1,7,1,3,0,0,8000,0,15,
7,1,10,1,2,0,0,6100,0,15,
7,1,1,3,88,0,0,27000,0,15,
7,1,8,2,88,0,0,3000,2,15,
7,1,1,7,88,0,1,1800,4,15,
7,1,9,1,1,0,0,5000,0,15,
7,1,10,1,3,0,0,1249,0,15,
7,1,9,3,88,0,0,9400,0,15,
7,1,1,5,88,0,0,4000,3,15,
7,1,9,4,88,0,0,6000,0,15,
7,1,1,5,88,0,0,0,1,15,
7,1,9,3,88,0,0,0,0,15,
7,1,9,4,88,0,0,0,3,15,
7,1,9,2,88,0,0,4500,5,15,
7,1,9,6,88,0,0,1500,3,15,
7,1,9,2,88,0,0,3000,0,15,
7,1,3,2,4,1,0,30000,0,15,
7,1,3,3,5,1,0,12000,0,15,
7,1,3,6,5,4,0,43166,0,15,
7,1,3,2,4,2,0,21583,0,15,
7,1,3,8,6,2,0,21583,0,15,
7,4,3,5,5,0,0,0,0,15,
7,1,1,5,88,0,0,6958,1,15,
7,1,1,7,88,0,0,9475,0,15,
7,1,1,11,88,0,0,0,0,15,
7,1,8,1,88,1,0,4000,0,15,
7,1,1,5,88,0,1,0,1,15,
7,1,1,5,4,0,0,6958,3,15,
7,1,1,1,4,1,0,33427,0,15,
7,1,1,12,88,0,1,0,1,15,
7,1,7,1,2,0,0,3929,0,15,
7,1,1,5,88,0,0,10000,0,15,
7,1,9,1,88,0,0,1700,0,15,
7,1,9,2,88,0,0,736,0,15,
7,1,9,2,88,0,1,0,1,15,
7,1,9,1,88,0,0,3000,0,15,
7,1,9,1,88,0,0,1200,0,15,
7,1,7,1,88,0,0,4000,0,15,
7,1,8,4,2,0,0,0,4,15,
7,1,1,7,88,0,1,0,3,15,
7,1,7,4,2,0,0,33427,0,15,
7,1,7,3,2,0,0,7000,0,15,
7,1,8,4,2,0,0,0,0,15,
7,1,1,5,88,0,0,0,2,15,
7,1,1,8,88,1,1,31000,0,15,
7,1,8,3,1,0,0,600,0,15,
7,1,1,12,88,0,1,5500,1,15,
7,1,1,6,88,0,0,13500,0,15,
7,1,1,2,3,0,0,3000,0,15,
7,1,1,9,88,1,0,18958,0,15,
7,1,1,8,88,0,0,4000,0,15,
7,1,3,2,3,0,0,18000,0,15,
7,1,7,1,3,0,0,10700,0,15,
7,1,1,6,88,1,0,0,0,15,
7,1,1,6,88,3,0,59000,0,15,
7,1,1,9,88,3,1,35000,0,15,
7,1,10,1,2,0,0,6000,0,15,
7,1,10,1,3,0,0,4500,0,15,
7,1,1,4,5,2,0,26000,0,15,
7,1,1,6,88,0,1,5000,0,15,
7,1,1,8,5,4,0,32000,0,15,
7,1,1,6,5,4,0,38500,0,15,
7,1,1,5,88,5,0,38000,0,15,
7,1,1,6,5,3,0,33000,1,15,
7,1,7,4,3,2,0,19000,0,15,
7,1,1,7,1,0,0,4500,0,15,
7,1,1,17,88,0,0,5500,2,15,
7,1,1,7,88,0,1,0,1,15,
7,1,1,6,4,0,0,0,0,15,
7,1,1,4,4,0,0,13352,0,15,
7,1,1,7,4,0,0,26783,0,15,
7,1,7,1,3,1,0,9475,0,15,
7,1,1,11,88,0,2,0,5,15,
7,1,1,5,88,0,1,10700,3,15,
7,1,1,5,88,0,0,24000,0,15,
7,1,1,4,88,0,2,3500,2,15,
7,1,1,8,88,0,1,0,2,15,
7,1,1,9,88,0,1,0,1,15,
7,1,1,4,88,0,1,2800,1,15,
7,1,10,1,2,0,0,0,1,15,
7,1,8,1,1,0,0,2008,0,15,
7,1,9,1,2,0,0,3800,0,15,
7,1,1,1,88,0,0,6000,0,15,
7,1,9,1,88,0,0,6000,2,15,
7,1,9,2,88,0,0,10000,2,15,
7,1,9,1,88,0,0,5500,0,15,
7,1,9,1,88,0,0,6500,0,15,
7,1,9,2,88,0,0,10500,0,15,
7,1,9,1,2,0,0,113,0,15,
7,1,9,1,2,0,0,4500,1,15,
7,1,9,1,2,0,0,5500,0,15,
7,1,9,2,88,0,0,5500,1,15,
7,1,9,1,88,0,0,0,1,15,
7,1,9,1,88,0,0,10000,0,15,
7,1,1,6,88,1,0,65948,0,15,
7,4,1,7,88,1,0,21583,0,15,
7,1,9,2,88,0,1,0,1,15,
7,1,9,1,88,0,0,0,0,15,
7,1,9,1,88,0,0,16000,0,15,
7,1,9,1,2,0,0,9999999,0,15,
7,1,9,1,88,0,0,0,0,15,
7,1,9,1,2,0,0,0,0,15,
7,1,9,2,88,0,0,0,1,15,
7,1,9,1,88,0,2,0,2,15,
7,1,9,1,2,0,0,0,0,15,
7,1,9,1,88,0,0,736,0,15,
7,1,1,6,88,0,0,15500,0,15,
7,1,1,7,88,0,1,0,1,15,
7,1,1,8,4,0,0,3200,0,15,
7,1,1,5,4,5,0,66000,0,15,
7,1,1,6,4,0,0,6000,0,15,
7,1,1,4,88,0,1,5000,1,15,
7,1,9,1,3,0,0,4000,1,15,
7,1,10,1,2,0,0,6000,0,15,
7,1,8,1,2,0,0,5257,2,15,
7,1,1,6,88,1,0,6500,0,15,
7,1,7,1,3,0,0,2997,0,15,
7,1,8,1,88,0,1,0,1,15,
7,1,8,3,88,0,0,736,2,15,
7,1,9,2,88,0,0,0,3,15,
7,1,8,1,88,0,0,8600,0,15,
7,1,9,4,88,0,0,10179,1,15,
7,1,9,2,88,0,0,1249,0,15,
7,1,9,1,88,0,0,7000,0,15,
7,1,9,1,88,0,0,3500,1,15,
7,1,9,4,88,0,0,600,3,15,
7,1,1,3,88,0,0,6400,1,15,
7,1,1,5,88,0,1,0,1,15,
7,1,8,3,1,0,0,2000,0,15,
7,1,9,3,1,0,0,2000,0,15,
7,1,7,4,2,1,0,10000,0,15,
7,1,6,1,88,0,0,0,0,15,
7,1,6,1,88,0,0,2400,0,15,
7,1,6,1,88,0,1,0,1,15,
7,1,6,1,88,0,0,3929,0,15,
7,1,6,1,88,0,0,1249,0,15,
7,1,9,1,88,0,0,0,1,15,
7,2,10,1,2,0,0,3000,1,15,
7,2,1,8,88,0,0,9475,3,15,
7,2,1,2,88,0,1,0,1,15,
7,2,1,3,88,1,0,113,0,15,
7,2,1,8,88,1,1,0,1,15,
7,2,1,3,5,0,0,7000,0,15,
7,1,7,3,3,0,0,9000,0,15,
7,2,1,5,88,0,0,11000,0,15,
7,2,6,6,88,2,0,19000,2,15,
7,2,1,7,88,2,0,16000,0,15,
7,1,1,5,88,0,1,4080,2,15,
7,1,10,3,3,1,0,4000,0,15,
7,1,7,4,2,0,0,6000,0,15,
7,1,7,3,2,0,0,5000,0,15,
7,1,7,3,3,1,0,6000,0,15,
7,1,1,7,88,1,1,21583,1,15,
7,1,1,6,88,1,1,6000,5,15,
7,1,10,3,3,1,0,15000,0,15,
7,4,1,8,88,3,3,26840,0,15,
7,4,1,8,6,2,0,21583,0,15,
7,4,1,6,88,2,2,0,0,15,
7,1,1,10,6,0,0,9475,0,15,
7,1,1,8,5,5,0,43166,1,15,
7,1,1,8,6,2,1,22827,1,15,
7,4,1,7,6,0,0,43166,0,15,
7,1,5,4,5,1,0,15000,0,15,
7,1,5,4,5,0,0,15000,0,15,
7,1,5,5,6,2,0,26000,0,15,
7,1,5,4,5,1,0,21583,0,15,
7,1,7,5,5,0,0,8000,0,15,
7,4,1,4,5,0,1,17000,1,15,
7,1,10,1,2,1,0,12000,0,15,
7,1,9,1,88,0,0,4500,0,15,
7,1,9,1,88,0,0,29000,0,15,
7,1,9,2,88,0,0,2500,0,15,
7,1,1,3,3,0,0,0,0,15,
7,4,1,8,88,3,2,25000,0,15,
7,4,3,6,5,1,1,0,0,15,
7,4,1,11,88,2,2,0,0,15,
7,1,1,4,88,2,1,51487,0,15,
7,1,1,8,88,0,1,4500,2,15,
7,1,1,8,88,1,2,0,2,15,
7,1,5,5,5,2,0,21000,0,15,
7,1,3,5,4,1,0,2400,0,15,
7,1,1,6,6,0,1,0,0,15,
7,4,1,7,7,2,2,0,0,15,
7,1,1,7,6,5,0,34000,0,15,
7,4,1,7,88,3,0,83154,0,15,
7,1,1,5,88,0,0,12000,0,15,
7,1,1,6,88,0,2,0,1,15,
7,1,3,5,9,3,0,19000,0,15,
7,1,3,4,5,3,0,18000,1,15,
7,1,3,5,5,2,0,21583,0,15,
7,1,1,5,4,1,0,21583,0,15,
7,1,3,5,5,1,0,44000,0,15,
7,1,1,8,6,3,0,70000,0,15,
7,1,3,5,5,3,0,21583,0,15,
7,1,3,5,4,1,0,10000,0,15,
7,1,1,6,5,3,0,40000,0,15,
7,1,3,5,88,0,0,70000,0,15,
7,1,3,5,88,4,0,162304,0,15,
7,1,3,4,4,2,0,9475,0,15,
7,1,3,5,5,4,0,92500,0,15,
7,1,9,2,88,0,0,2400,0,15,
7,1,9,2,88,0,0,2040,1,15,
7,1,9,1,1,0,0,5000,0,15,
7,1,9,2,2,0,0,12500,0,15,
7,1,9,1,88,0,1,0,1,15,
7,1,9,2,1,0,0,1792,0,15,
7,1,1,3,88,0,0,7500,4,15,
7,1,1,5,88,0,0,6000,2,15,
7,1,9,1,88,0,0,20000,0,15,
7,1,1,1,88,0,0,96500,0,15,
7,1,9,1,88,0,0,7700,2,15,
7,1,9,1,88,0,0,8800,0,15,
7,1,9,1,88,0,0,0,2,15,
7,1,9,1,88,0,0,0,3,15,
7,1,9,1,88,0,0,0,0,15,
7,1,9,1,88,0,0,0,2,15,
7,1,8,1,1,0,0,3929,0,15,
7,1,10,1,2,0,0,0,0,15,
7,1,1,6,88,4,1,45000,1,15,
7,1,1,8,88,0,0,0,0,15,
7,1,1,10,88,0,0,8000,0,15,
7,1,1,5,88,0,0,0,0,15,
7,1,10,1,6,1,0,1249,0,15,
7,1,1,8,88,0,0,0,1,15,
7,1,10,2,2,0,0,7265,0,15,
7,1,1,6,88,0,1,0,3,15,
7,1,1,12,88,0,1,0,1,15,
7,1,1,8,88,0,0,0,1,15,
7,1,10,2,6,1,0,11000,0,15,
7,1,10,1,2,0,0,2000,0,15,
7,1,1,6,88,1,0,6200,2,15,
7,1,1,7,88,0,3,4400,3,15,
7,1,1,7,88,0,2,0,3,15,
7,1,10,1,3,1,0,17000,0,15,
7,1,1,4,88,0,1,0,1,15,
7,1,1,6,88,0,2,4400,4,15,
7,1,1,7,88,0,1,0,2,15,
7,1,7,1,3,0,0,6958,0,15,
7,1,10,1,3,1,0,10000,0,15,
7,1,1,5,88,0,0,0,0,15,
7,1,1,7,88,0,1,0,2,15,
7,1,1,5,88,1,0,10000,0,15,
7,1,1,9,88,3,0,60000,3,15,
7,1,1,9,88,0,0,0,0,15,
7,1,1,8,88,0,0,4100,4,15,
7,1,1,4,88,0,1,0,1,15,
7,1,9,5,88,0,0,8500,1,15,
7,1,1,7,88,0,2,0,2,15,
7,1,1,4,2,0,0,880,3,15,
7,1,10,1,88,0,0,0,2,15,
7,1,10,1,1,0,0,0,3,15,
7,1,1,4,88,0,0,0,4,15,
7,1,1,9,88,0,1,0,1,15,
7,1,1,6,88,0,0,11000,2,15,
7,1,1,4,88,0,0,4500,1,15,
7,1,1,7,88,0,0,16000,0,15,
7,1,10,1,88,0,0,5000,0,15,
7,1,1,9,88,0,0,0,3,15,
7,1,1,9,88,0,0,7500,0,15,
7,1,1,7,88,0,0,0,3,15,
7,1,1,6,88,0,0,10000,4,15,
7,1,1,15,88,0,0,23000,3,15,
7,1,1,7,88,0,2,8000,6,15,
7,1,1,6,88,0,0,0,1,15,
7,1,1,1,1,0,0,2400,4,15,
7,1,10,1,2,0,0,3200,0,15,
7,1,1,6,88,0,2,0,2,15,
7,1,1,6,88,0,1,0,1,15,
7,1,8,1,1,0,0,4000,0,15,
7,1,9,3,88,5,0,4000,1,15,
7,1,1,7,88,0,1,4200,1,15,
7,1,1,5,88,0,1,0,1,15,
7,1,1,4,88,1,0,40000,0,15,
7,1,1,3,88,0,1,10000,1,15,
7,1,1,6,88,1,0,5000,0,15,
7,1,1,5,88,0,0,3000,1,15,
7,1,8,1,1,0,0,3600,0,15,
7,1,1,1,88,0,0,2000,1,15,
7,1,1,8,88,0,2,0,2,15,
